	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
33100008	1102001	1	{}		100		错误。	1	{}				{}				33100010											{}											{}											{}										1		{}																	{}	{}										
33100009	1102001	1	{}		100		我也不知道。	1	{}				{}				33100010											{}											{}											{}										1		{}																	{}	{}										
33100010	1102001	1	{}		100		然后。	1	{}				{}				33100011											{}											{}											{}										1		{}																	{}	{}										
33100011	1102001	1	{}		100		这里只有一个选项。	1	{}		5		{}				33100012											{}											{}											{}										1		{}																	{}	{}										
33100012	1102001	1	{}		100		正确。	1	{}				{}				33100014											{}											{}											{}										1		{}																	{}	{}										
33100013	1102001	1	{}		100		错误。	1	{}				{}				33100014											{}											{}											{}										1		{}																	{}	{}										
33100014	1102001	1	{}		100		注意跳转字段还是配两个以上。	1	{}				{}				33100015											{}											{}											{}										1		{}																	{}	{}										
33100015	1102001	1	{}		100			1	{}				{}				33100016											{}											{}											{}										1		{}																	{}	{}										
33100016	1102001	1	{}		100		试麦试麦。现在测试限时选项。	1	{}				{}				33100017											{}											{}											{}										1		{}																	{}	{}										
33100017	1102001	1	{}		100		你有8秒的选择时间。	1	{}		1	{"addjump":[{"jump":33100018,"time":0},{"jump":33100019,"time":3}],"rJump":33100022}	{}				33100018-33100019-33100022											{}											{}											{}										1		{}																	{}	{}										
33100018	1102001	1	{}		100		0秒后出现。	1	{}				{}				33100021											{}											{}											{}										1		{}																	{}	{}										
33100019	1102001	1	{}		100		3秒后出现。	1	{}				{}				33100021											{}											{}											{}										1		{}																	{}	{}										
33100020	1102001	1	{}		100		5秒后出现。	1	{}				{}				33100021											{}											{}											{}										1		{}																	{}	{}										
33100021	1102001	1	{}		100		任意选项跳转这里。	1	{}				{}				33100023											{}											{}											{}										1		{}																	{}	{}										
33100022	1102001	1	{}		100		超时的话跳转这里。	1	{}				{}				33100023											{}											{}											{}										1		{}																	{}	{}										
33100023	1102001	1	{}		100		下一个。	1	{}				{}				33100024											{}											{}											{}										1		{}																	{}	{}										
33100024	1102001	1	{}		100		你有8秒的选择时间。	1	{}		1	{"deljump":[{"jump":33100025,"time":3},{"jump":33100026,"time":5}],"rJump":33100029}	{}				33100026-33100027-33100029											{}											{}											{}										1		{}																	{}	{}										
33100025	1102001	1	{}		100		阻止地球被毁（3秒后删除）。	1	{}				{}				33100028											{}											{}											{}										1		{}																	{}	{}										
33100026	1102001	1	{}		100		拯救世界（5秒后删除）。	1	{}				{}				33100028											{}											{}											{}										1		{}																	{}	{}										
33100027	1102001	1	{}		100		拯救女朋友（8秒后——世界毁灭）。	1	{}				{}				33100028											{}											{}											{}										1		{}																	{}	{}										
33100028	1102001	1	{}		100		任意选项跳转这里。	1	{}				{}				33100030											{}											{}											{}										1		{}																	{}	{}										
33100029	1102001	1	{}		100		超时的话跳转这里。世界还没有毁灭，再给你一次机会。	1	{}				{}				33100030											{}											{}											{}										1		{}																	{}	{}										
33100030	1102001	1	{}		100		下一个。	1	{}				{}															{}											{}											{}										1		{}																	{}	{}										
																																																																																										
1031001	1003	7	{}		100		所有切背景的效果	1	{}				{}				1031002											{}											{}											{}							scene/bg/bg_keting.png				-1	{}																	{}	{}										
1031002	1003	7	{}		100		fadeType = 1,               --淡入切换	1	{}				{}				1031003											{}											{}											{}												{}																	{}	{}										
1031003	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031004											{}											{}											{}							scene/bg/bg_shatan_day2.png	1			-1	{}																	{}	{}										
1031004	1003	7	{}		100		    blackType = 12,              --淡入2	1	{}				{}				1031005											{}											{}											{}												{}																	{}	{}										
1031005	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031006											{}											{}											{}							scene/bg/bg_shatan_day2.png	12		1.75	-1	{"x":426,"y":240}																	{}	{}										
1031006	1003	7	{}		100		    whiteType = 2,              --黑屏切换	1	{}				{}				1031007											{}											{}											{}												{}																	{}	{}										
1031007	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031008											{}											{}											{}							scene/bg/bg_chaoshi.png	2			-1	{}																	{}	{}										
1031008	1003	7	{}		100		    whiteType = 3,              --白屏切换	1	{}				{}				1031009											{}											{}											{}												{}																	{}	{}										
1031009	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031010											{}											{}											{}							scene/bg/bg_jiaoshi.png	3			-1	{}																	{}	{}										
1031010	1003	7	{}		100		    rightToLeftType = 4,        --从右往左黑幕切换	1	{}				{}				1031011											{}											{}											{}												{}																	{}	{}										
1031011	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031012											{}											{}											{}							scene/bg/bg_senlin.png	4			-1	{}																	{}	{}										
1031012	1003	7	{}		100		    leftToRightType = 5,        --从左往右黑幕切换	1	{}				{}				1031013											{}											{}											{}												{}																	{}	{}										
1031013	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031014											{}											{}											{}							scene/bg/bg_chezhan.png	5			-1	{}																	{}	{}										
1031014	1003	7	{}		100		    circleType = 6,             --环形黑幕切换	1	{}				{}				1031015											{}											{}											{}												{}																	{}	{}										
1031015	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031016											{}											{}											{}							scene/bg/bg_jietou.png	6			-1	{}																	{}	{}										
1031016	1003	7	{}		100		    whiteAndPiaoHuaType = 7,    --白屏飘花切换	1	{}				{}				1031017											{}											{}											{}												{}																	{}	{}										
1031017	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031018											{}											{}											{}							scene/bg/bg_jietou2.png	7			-1	{}																	{}	{}										
1031018	1003	7	{}		100		    blurToBlackType = 8,        --模糊黑屏	1	{}				{}				1031019											{}											{}											{}												{}																	{}	{}										
1031019	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031020											{}											{}											{}							scene/bg/bg_gongyuan.png	8			-1	{}																	{}	{}										
1031020	1003	7	{}		100		    blurToWhiteType = 9,        --模糊白屏	1	{}				{}				1031021											{}											{}											{}												{}																	{}	{}										
1031021	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031022											{}											{}											{}							scene/bg/bg_jiedaopohuai.png	9			-1	{}																	{}	{}										
1031022	1003	7	{}		100		    upAndDownChange = 10,    --上下合并	1	{}				{}				1031023											{}											{}											{}												{}																	{}	{}										
1031023	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031024											{}											{}											{}							scene/bg/bg_huanghunjiedao.png	10			-1	{}																	{}	{}										
1031024	1003	7	{}		100		    leftAndRightChange = 11,    --左右合并	1	{}				{}				1031025											{}											{}											{}												{}																	{}	{}										
1031025	1003	7	{}		100		实际切换背景的配置	1	{}				{}				1031026											{}											{}											{}							scene/bg/bg_meishijie.png	11			-1	{}																	{}	{}										
1031026	1003	7	{}		100		    leftAndRightChange = 11,    --左右合并	1	{}				{}				1031027											{}											{}											{}												{}																	{}	{}										
1031027	1003	7	{}		100		这一行是实际切换背景的配置	1	{}				{}				1031028											{}											{}											{}							scene/bg/bg_chezhan.png	4			-1	{}																	{}	{}										
1031028	1003	7	{}		100			1	{}				{}				1031029											{}											{}											{}												{}												1	1				{}	{}										
1031029	1003	7	{}		100			1	{}				{}				1031030											{}											{}											{}												{}																	{}	{}										
1031030	1003	7	{}		100			1	{}				{}				1031031											{}											{}											{}												{}																	{}	{}										
1031031	1003	7	{}		100			1	{}				{}				1031032											{}											{}											{}												{}																	{}	{}										
1031032	1003	7	{}		100			1	{}				{}				1031033											{}											{}											{}												{}																	{}	{}										
1031033	1003	7	{}		100			1	{}				{}				1031034											{}											{}											{}												{}																	{}	{}										
1031034	1003	7	{}		100			1	{}				{}				1031035											{}											{}											{}												{}																	{}	{}										
1031035	1003	7	{}		100			1	{}				{}				1031036											{}											{}											{}												{}																	{}	{}										
1031036	1003	7	{}		100			1	{}				{}				1031037											{}											{}											{}												{}																	{}	{}										
1031037	1003	7	{}		100			1	{}				{}				1031038											{}											{}											{}												{}																	{}	{}										
1031038	1003	7	{}		100			1	{}				{}				1031039											{}											{}											{}												{}																	{}	{}										
1031039	1003	7	{}		100			1	{}				{}				1031040											{}											{}											{}												{}																	{}	{}										
1031040	1003	7	{}		100			1	{}				{}				1031041											{}											{}											{}												{}																	{}	{}										
1031041	1003	7	{}		100			1	{}				{}				1031042											{}											{}											{}												{}																	{}	{}										
1031042	1003	7	{}		100			1	{}				{}															{}											{}											{}												{}																	{}	{}										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
1041001		7	{}		100			1	{}				{}				1041002											{}											{}											{}							scene/bg/bg_huadian1.png			1.3	-1	{}																	{}	{}										
1041002		7	{}		100		运镜效果：接下来背景会先重置到某个位置，随后以叙述的方式进行运镜	1	{}				{}				1041003											{}											{}											{}												{}																	{}	{}										
1041003		7	{}		100		[BG切换]：花店-黑屏/右	1	{}				{}				1041004											{}											{}											{}												{}																	{}	{}										
1041004		7	{}		100			1	{}				{}				1041005											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":-171,"y":0}																	{}	{}										
1041005		7	{}		100		初始位置为【右】，向左缓慢平移一小段距离；	1	{}				{}				1041006											{}											{}											{}												{}																	{}	{}										
1041006		7	{}		100		[运镜]：向左平移  \n二次配置是，根据背景的初始位置，决定背景的终止位置	1	{}				{}				1041011											{}											{}											{}										1.3	2	{"x":-128,"y":0}																	{}	{}										
1041011		7	{}		100		[BG切换]：花店-黑屏/右	1	{}				{}				1041012											{}											{}											{}												{}																	{}	{}										
1041012		7	{}		100			1	{}				{}				1041013											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":-171,"y":0}																	{}	{}										
1041013		7	{}		100		初始位置为【右】，相比上一个，会拉动更远，更久	1	{}				{}				1041014											{}											{}											{}												{}																	{}	{}										
1041014		7	{}		100		[运镜]：左-长镜头 \n 可以用来当做无意义的演出，或用不同的方位来展现BG	1	{}				{}				1041015											{}											{}											{}										1.3	10	{"x":170,"y":0}																	{}	{}										
1041015		7	{}		100		[BG切换]：花店-黑屏/右 	1	{}				{}				1041016											{}											{}											{}												{}																	{}	{}										
1041016		7	{}		100			1	{}				{}				1041017											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":-171,"y":0}																	{}	{}										
1041017		7	{}		100		[BG切换]：花店-淡入/稍微移动	1	{}				{}				1041018											{}											{}											{}												{}																	{}	{}										
1041018		7	{}		100			1	{}				{}				1041019											{}											{}											{}							scene/bg/bg_huadian1.png	1		1.3	-1	{"x":-86,"y":0}																	{}	{}										
1041019		7	{}		100		用淡入的方式让镜头稍向左移，效果会和移动镜头稍有差距	1	{}				{}				1041020											{}											{}											{}												{}																	{}	{}										
1041020		7	{}		100		[BG切换]：花店-黑屏/右 	1	{}				{}				1041021											{}											{}											{}												{}																	{}	{}										
1041021		7	{}		100			1	{}				{}				1041022											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":-171,"y":0}																	{}	{}										
1041022		7	{}		100		[BG切换]：花店-黑屏/右 \n淡入移动背景，比刚才那个稍远	1	{}				{}				1041023											{}											{}											{}												{}																	{}	{}										
1041023		7	{}		100			1	{}				{}				1041024											{}											{}											{}							scene/bg/bg_huadian1.png	1		1.3	-1	{"x":85,"y":0}																	{}	{}										
1041024		7	{}		100		用淡入的方式，移到背景左边的位置	1	{}				{}				1041025											{}											{}											{}												{}																	{}	{}										
1041025		7	{}		100		[BG切换]：花店-黑屏	1	{}				{}				1041026											{}											{}											{}												{}																	{}	{}										
1041026		7	{}		100			1	{}				{}				1041027											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":0,"y":0}																	{}	{}										
1041027		7	{}		100		默认大小，位置为【中】	1	{}				{}				1041028											{}											{}											{}												{}																	{}	{}										
1041028		7	{}		100		[运镜]：左下-快 \n 这种可以用来观察局部	1	{}				{}				1041029											{}											{}											{}										1.8	1	{"x":454,"y":256}																	{}	{}										
1041029		7	{}		100		[BG切换]：花店-黑屏/右下	1	{}				{}				1041030											{}											{}											{}												{}																	{}	{}										
1041030		7	{}		100			1	{}				{}				1041031											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.8	-1	{"x":-455,"y":256}																	{}	{}										
1041031		7	{}		100		初始位置为【右下】，镜头拉回中间	1	{}				{}				1041032											{}											{}											{}												{}																	{}	{}										
1041032		7	{}		100		[运镜]：中-慢/全景 \n 镜头拉远-背景变小，并回到中间	1	{}				{}				1041033											{}											{}											{}										1.3	2	{"x":0,"y":0}																	{}	{}										
1041033		7	{}		100		[BG切换]：花店-黑屏	1	{}				{}				1041034											{}											{}											{}												{}																	{}	{}										
1041034		7	{}		100			1	{}				{}				1041035											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":0,"y":0}																	{}	{}										
1041035		7	{}		100		默认大小，位置为【中】，接下来用切换背景的方式切换到局部 \n [BG切换]：花店-淡入/右下	1	{}				{}				1041037											{}											{}											{}												{}																	{}	{}										
1041037		7	{}		100			1	{}				{}				1041038											{}											{}											{}							scene/bg/bg_huadian1.png	1		1.75	-1	{"x":-426,"y":240}																	{}	{}										
1041038		7	{}		100		和拉镜头目的一样。如果要聚焦某个东西，两种方式连续使用	1	{}				{}				1041039											{}											{}											{}												{}																	{}	{}										
1041039		7	{}		100			1	{}				{}				1041040											{}											{}											{}												{}																	{}	{}										
1041040		7	{}		100			1	{}				{}				1041041											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":-171,"y":96}																	{}	{}										
1041041		7	{}		100		初始位置右下	1	{}				{}				1041042											{}											{}											{}												{}																	{}	{}										
1041042		7	{}		100		[运镜]：右下-慢	1	{}				{}				1041044											{}											{}											{}										1.75	2	{"x":-426,"y":240}																	{}	{}										
1041044		7	{}		100			1	{}				{}				1041045											{}											{}											{}							scene/bg/bg_black.png	2		1.3	-1	{"x":170,"y":-96}																	{}	{}										
1041045		7	{}		100		接下来使用连续使用切换背景+拉近到某个局部 \n 首先[BG切换]：背景名字-黑屏	1	{}				{}				1041046											{}											{}											{}												{}																	{}	{}										
1041046		7	{}		100			1	{}				{}				1041047											{}											{}											{}							scene/bg/bg_huadian1.png	1		1	-1	{"x":0,"y":0}																	{}	{}										
1041047		7	{}		100		[运镜]：右下-快	1	{}				{}				1041048											{}											{}											{}										2	2	{"x":-568,"y":320}																	{}	{}										
1041048		7	{}		100		连续使用，中间会有比较明显的顿一下，使用的时候注意调整节奏	1	{}				{}				1041049											{}											{}											{}												{}																	{}	{}										
1041049		7	{}		100		特殊：从黑屏出来显示背景，可以在背景出现的过程中移动镜头	1	{}				{}				1041050											{}											{}											{}												{}																	{}	{}										
1041050		7	{}		100		[BG切换]：花店-淡入/特殊运镜	1	{}				{}				1041051											{}											{}											{}												{}																	{}	{}										
1041051		7	{}		100			1	{}				{}				1041052											{}											{}											{}							scene/bg/bg_black.png	1		1.3	-1	{"x":0,"y":0}																	{}	{}										
1041052		7	{}		100			1	{}				{}				1041053											{}											{}											{}							scene/bg/bg_huadian1.png	1		1.3	1	{"x":51,"y":0}																	{}	{}										
1041053		7	{}		100			1	{}				{}				1041054											{}											{}											{}												{}																	{}	{}										
1041054		7	{}		100			1	{}				{}				1041055											{}											{}											{}												{}																	{}	{}										
1041055		7	{}		100			1	{}				{}				1041056											{}											{}											{}												{}																	{}	{}										
1041056		7	{}		100			1	{}				{}				1041057											{}											{}											{}												{}																	{}	{}										
1041057		7	{}		100			1	{}				{}				1041058											{}											{}											{}												{}																	{}	{}										
1041058		7	{}		100			1	{}				{}				1041059											{}											{}											{}												{}																	{}	{}										
1041059		7	{}		100			1	{}				{}															{}											{}											{}												{}																	{}	{}										
																																																																																										
1051001		7	{}		100			1	{}				{}				1051002											{}											{}											{}							scene/bg/bg_black.png	0			-1	{}																	{}	{}										
1051002		7	{}		100		黑幕	1	{}				{}				1051003											{}											{}											{}												{}																	{}	{}										
1051003		7	{}		100		花店 淡入、花店 叠图淡入  ——  [BG切换]：花店-淡入	1	{}				{}				1051004											{}											{}											{}												{}																	{}	{}										
1051004		7	{}		100		切换背景的实际配置	1	{}				{}				1051005											{}											{}											{}							scene/bg/bg_huadian1.png	1		1.3	-1	{}																	{}	{}										
1051005		7	{}		100			1	{}				{}				1051006											{}											{}											{}												{}																	{}	{}										
1051006		7	{}		100		花店内部 叠图淡入-快速  —— [BG切换]：花店内部-快速淡入	1	{}				{}				1051007											{}											{}											{}												{}																	{}	{}										
1051007		7	{}		100		切换背景的实际配置	1	{}				{}				1051008											{}											{}											{}							scene/bg/bg_mianbaodian.png	12		1.3	-1	{}																	{}	{}										
1051008		7	{}		100			1	{}				{}				1051009											{}											{}											{}												{}																	{}	{}										
1051009		7	{}		100		花店 叠图淡入全景/左上往右下运镜-放大 —— \n [BG切换]：花店-淡入/全景  运镜：右下-慢/极近	1	{"colors":[{"value":{"r":255,"g":165,"b":0},"start":27,"ends":31},{"value":{"r":255,"g":165,"b":0},"start":42,"ends":44}]}				{}				1051010											{}											{}											{}												{}																	{}	{}										
1051010		7	{}		100		切换背景的实际配置	1	{}				{}				1051011											{}											{}											{}							scene/bg/bg_huadian1.png	1		1	-1	{}																	{}	{}										
1051011		7	{}		100		左上往右下运镜-放大 —— 运镜：右下-慢/极近	1	{"colors":[{"value":{"r":255,"g":165,"b":0},"start":14,"ends":16}]}				{}				1051012											{}											{}											{}										2	2	{"x":-568,"y":320}																	{}	{}										
1051012		7	{}		100		（背景切换后要立刻运镜的话，需要两行配置。在运镜的配置行填入 [隐藏UI] 和 [自动跳过]）	1	{}				{}				1051013											{}											{}											{}												{}																	{}	{}										
1051013		7	{}		100			1	{}				{}				1051014											{}											{}											{}												{}																	{}	{}										
1051014		7	{}		100		花店 全图叠图淡入 —— [BG切换]：花店内部-淡入/全景	1	{}				{}				1051015											{}											{}											{}												{}																	{}	{}										
1051015		7	{}		100			1	{}				{}				1051016											{}											{}											{}							scene/bg/bg_huadian1.png	1		1	-1	{"x":0,"y":0}																	{}	{}										
1051016		7	{}		100		（后面是运镜，会先重置下背景）	1	{}				{}				1051017											{}											{}											{}												{}																	{}	{}										
1051017		7	{}		100			1	{}				{}				1051018											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":-171,"y":0}																	{}	{}										
1051018		7	{}		100			1	{}				{}				1051019											{}											{}											{}												{}																	{}	{}										
1051019		7	{}		100		花店 向左平移小运镜 —— [运镜]：左-慢	1	{}				{}				1051020											{}											{}											{}										1.3	2	{"x":-86,"y":0}																	{}	{}										
1051020		7	{}		100			1	{}				{}				1051021											{}											{}											{}							scene/bg/bg_huadian1.png	2		2	-1	{"x":-568,"y":320}																	{}	{}										
1051021		7	{}		100			1	{}				{}				1051022											{}											{}											{}												{}																	{}	{}										
1051022		7	{}		100		花店 右下往左上运镜-缩小 快速 —— （*恢复到默认镜头？）[运镜]：中-快速	1	{}				{}				1051023											{}											{}											{}										1.3	0.8	{"x":0,"y":0}																	{}	{}										
1051023		7	{}		100		（缩小：镜头拉远——背景变小）	1	{}				{}				1051024											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":-171,"y":0}																	{}	{}										
1051024		7	{}		100			1	{}				{}				1051025											{}											{}											{}												{}																	{}	{}										
1051025		7	{}		100		花店 缓慢向左平移  —— [运镜]：左-慢	1	{}				{}				1051026											{}											{}											{}										1.3	5	{"x":85,"y":0}																	{}	{}										
1051026		7	{}		100		（平移：镜头远景不变）	1	{}				{}				1051027											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":-171,"y":-96}																	{}	{}										
1051027		7	{}		100			1	{}				{}				1051028											{}											{}											{}												{}																	{}	{}										
1051028		7	{}		100		花店 右上往左下运镜  —— [运镜]：左下-	1	{}				{}				1051029											{}											{}											{}										1.3	2	{"x":170,"y":96}																	{}	{}										
1051029		7	{}		100		（默认慢速，默认镜头远景不变）	1	{}				{}				1051030											{}											{}											{}												{}																	{}	{}										
1051030		7	{}		100			1	{}				{}				1051031											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":-171,"y":-96}																	{}	{}										
1051031		7	{}		100			1	{}				{}				1051032											{}											{}											{}												{}																	{}	{}										
1051032		7	{}		100		花店 右上往左下运镜-缩小 慢速 —— [运镜]：左下-慢/远	1	{}				{}				1051033											{}											{}											{}										1	2	{"x":0,"y":0}																	{}	{}										
1051033		7	{}		100			1	{}				{}				1051034											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":-171,"y":96}																	{}	{}										
1051034		7	{}		100			1	{}				{}				1051035											{}											{}											{}												{}																	{}	{}										
1051035		7	{}		100		花店 右下往左上运镜-缩小 快速 —— [运镜]：左上-快/远	1	{}				{}				1051036											{}											{}											{}										1	1	{"x":0,"y":0}																	{}	{}										
1051036		7	{}		100			1	{}				{}				1051037											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":170,"y":-96}																	{}	{}										
1051037		7	{}		100			1	{}				{}				1051038											{}											{}											{}												{}																	{}	{}										
1051038		7	{}		100		花店 左上向右下移动 —— [运镜]：右下	1	{}				{}				1051039											{}											{}											{}										1.3	2	{"x":-171,"y":96}																	{}	{}										
1051039		7	{}		100			1	{}				{}				1051040											{}											{}											{}							scene/bg/bg_huadian1.png	2		1.3	-1	{"x":170,"y":-96}																	{}	{}										
1051040		7	{}		100			1	{}				{}				1051041											{}											{}											{}												{}																	{}	{}										
1051041		7	{}		100		花店 左上向右下移动-快  —— [运镜]：右下-快	1	{}				{}				1051042											{}											{}											{}										1.3	1	{"x":-171,"y":96}																	{}	{}										
1051042		7	{}		100			1	{}				{}				1051043											{}											{}											{}												{}																	{}	{}										
1051043		7	{}		100		花店-黑屏切换-快速  —— [BG切换]：花店-滚屏	1	{}				{}				1051044											{}											{}											{}												{}																	{}	{}										
1051044		7	{}		100			1	{}				{}				1051045											{}											{}											{}												{}																	{}	{}										
1051045		7	{}		100			1	{}				{}				1051046											{}											{}											{}												{}																	{}	{}										
1051046		7	{}		100		渐入黑屏 —— [BG切换]：黑屏-黑屏	1	{}				{}				1051047											{}											{}											{}												{}																	{}	{}										
1051047		7	{}		100			1	{}				{}				1051048											{}											{}											{}							scene/bg/bg_black.png	2		1.3	-1	{}																	{}	{}										
1051048		7	{}		100		以上是折纸花店的 [BG切换] + [运镜] 演出整理	1	{}				{}				1051049											{}											{}											{}												{}																	{}	{}										
1051049		7	{}		100		后续填写时，切记将 [BG切换] 与 [运镜] 分开来写	1	{}				{}															{}											{}											{}												{}																	{}	{}										
																																																																																										
1061002		7	{}		100		公式测试，默认配置	1	{}				{}				1061003		10505	3		id_pose_3		id_look_2			2	{}	1.3	10303	3							1	{}	1.3	10401	3							3	{}	1.3											{}																	{}	{}										
