	剧本号	约会类型(1主线2日常4特殊5外传）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型	特殊选项	插入图片	插入图片1	插入图片2	插入图片3	快进停止	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	添加标记	删除标记	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物路径2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2	外传结局	解锁结局	事件结算内容	外传结算内容（初次达成）	外传结算内容（多次达成）	额外奖励
130000008	105010000	1	{}		100		就在不久之前，我得知了我的妹妹——琴里，是「Ratatoskr」的司令官。	1	{}				{}					130000009													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130000009	105010000	1	{}		100		同时，也是「约会大作战」计划的总指挥。	1	{}				{}					130000010													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130000010	105010000	1	{}		100		1	1	{}				{}					130000011													{}											{}											{}							scene/bg/bg_shidaowoshi.png	1		1.3	-1	{}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130000011	105010000	1	{}		100	1	琴里，还在睡觉么？	1	{}				{}					130000012													{}											{}											{}												{}	sound/bgm/date_013.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
130000012	105010000	1	{}		100		1	1	{}				{}					130000013													{}											{}											{}												{}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130000013	105010000	1	{}		100	五河琴里	吵死了…笨蛋老哥，就不能让我再多睡会儿吗？	1	{}				{}					130000014				10504	3		id_pose_9	1	id_look_3			2	{}	1.3										{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
130000014	105010000	1	{}		100		措辞好辛辣…再次感受到了我的妹妹其实是司令官的事实。	1	{}				{}					130000015				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130000015	105010000	1	{}		100	1	今天不用去工作吗？那么，要不要吃早饭呢？	1	{}				{}					130000016				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130000016	105010000	1	{}		100	五河琴里	唔…要吃哥哥做的…	1	{}				{}					130000017				1			id_pose_2	1	id_look_11				{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
130000017	105010000	1	{}		100	1	是吗，那我去做早饭，琴里再休息一下吧。	1	{}				{}					130000018				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130000018	105010000	1	{}		100		1	1	{}				{}					130000019						3							{}											{}											{}												{}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130000019	105010000	1	{}		100		1	1	{}				{}					130000020													{}											{}											{}							scene/bg/bg_keting.png	1		1.3	-1	{}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130000020	105010000	1	{}		100	1	刚刚琴里看起来好疲惫，还是工作的压力太大了吧？毕竟琴里还是个国中生啊…	1	{}				{}					130000021													{}											{}											{}												{}	sound/bgm/date_013.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
130000021	105010000	1	{}		100		既然如此，就让我好好准备一顿豪华早餐，让她打起精神吧！	1	{}				{}				1	130000022													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130000022	105010000	1	{}		100		1	1	{}				{}						nd												{}											{}											{}												{}												1	1				{}	{}					{}	{}		{}					{"sign":[109]}	{}	{}	{}
																																																																																																			
130101101	105010111	1	{}		100		1	1	{}				{}					130101102	4												{}											{}											{}							scene/bg/bg_keting.png	1		1.75	-1	{"x":-426,"y":-240}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130101102	105010111	1	{}		100	1	鸡蛋、米饭、巴伐利亚白香肠…	1	{}				{}					130101103													{}											{}											{}												{}	sound/bgm/date_013.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
130101103	105010111	1	{}		100	1	就这些了吗，不管是做西式早餐还是日式早餐都远远不够啊。	1	{}				{}					130101104													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101104	105010111	1	{}		100	1	我想想…	1	{}				{}					130101105													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101105	105010111	1	{}		100		制作西式早餐最好要有面包、培根、煎蛋、牛奶、烤肠四种食材。	1	{}				{}					130101106													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101106	105010111	1	{}		100		而制作完美的和式早餐需要米饭、烤鱼、酱汤、煎蛋。	1	{}				{}					130101107													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101107	105010111	1	{}		100		虽然缺少某些食材也可以做出能够下咽的早餐…但果然不能随便应付呢。	1	{}				{}					130101108													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101108	105010111	1	{}		100	1	还是出去买些食材吧。	1	{}				{}					130101109													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101109	105010111	1	{}		100	1	至少要做出一顿像样的早餐才行！	1	{}				{}				1	130101110													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101110	105010111	1	{}		100		1	1	{}				{}						nd												{}											{}											{}												{}												1	1				{}	{}					{}	{}		{}					{"items":{543108:1,543127:1,543128:1}}	{}	{}	{}
																																																																																																			
130101201	105010112	1	{}		100		1	1	{}				{}					130101202	4												{}											{}											{}							scene/bg/bg_mianbaodian.png	1		1.75	-1	{"x":426,"y":-240}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130101202	105010112	1	{}		100	店员	欢迎光临！您需要买些什么呢？	1	{}				{}					130101203													{}											{}											{}												{}	sound/bgm/date_009.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
130101203	105010112	1	{}		100	1	嗯…这些面包看起来不错，是今天刚烤出来的吗？	1	{}				{}					130101204													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101204	105010112	1	{}		100	店员	那是当然的，您试吃一下吧！	1	{}				{}					130101205													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101205	105010112	1	{}		100	1	哎可以吗？谢谢！	1	{}				{}					130101206													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101206	105010112	1	{}		100	1	我尝尝…	1	{}				{}					130101207													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101207	105010112	1	{}		100	1	唔哦！这酥脆的口感，这恰到好处的咸香！	1	{}				{}					130101208													{}											{}											{}		0.1-7-9-5-0.024	4									{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101208	105010112	1	{}		100	1	请务必给我拿两个，谢谢！	1	{}				{}				1	130101209													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101209	105010112	1	{}		100	店员	好的，还需要些别的什么东西吗？	1	{}				{}					130101210-130101213	5												{}											{}											{}												{}																	{}	{}					{}	{"items":{543109:1}}		{}					{}	{}	{}	{}
130101210	105010112	1	{}		100		不需要别的东西了，谢谢。	1	{}				{}					130101211	1												{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101211	105010112	1	{}		100	店员	请拿好您的面包哟。	1	{}				{}				1	130101212													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101212	105010112	1	{}		100	1	谢谢！琴里一定会喜欢吃的。	1	{}				{}						nd												{}											{}											{}												{}																	{}	{}					{}	{"items":{543129:1,543109:1}}		{}					{}	{}	{}	{}
130101213	105010112	1	{}		100		请给我一些培根。	1	{}				{}					130101214	1												{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101214	105010112	1	{}		100	店员	请拿好您的面包和培根，欢迎下次光临哟！	1	{}				{}				1	130101215													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101215	105010112	1	{}		100	1	谢谢！果然这种口味的面包还是要搭配培根一起吃呢。	1	{}				{}						nd												{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
																																																																																																			
130101301	105010113	1	{}		100		1	1	{}				{}					130101302	4												{}											{}											{}							scene/bg/bg_chaoshi.png	1		1.3	-1	{"x":0,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130101302	105010113	1	{}		100		1	1	{}				{}					130101303													{}											{}											{}												{}	sound/bgm/date_018.mp3											1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130101303	105010113	1	{}		100	令音	啊。	1	{}				{}					130101304				30101	3		id_normal_2					2	{}	1.3										{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101304	105010113	1	{}		100	1	令音小姐？	1	{}				{}					130101305				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101305	105010113	1	{}		100	令音	被发现了呢。	1	{}				{}					130101306				1			id_normal_9						{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101306	105010113	1	{}		100	1	被发现了？…令音小姐是在躲着我吗？	1	{}				{}					130101307				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101307	105010113	1	{}		100	令音	你看这是什么？	1	{}				{}					130101308				1			id_normal_6						{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101308	105010113	1	{}		100	1	秋刀鱼！好新鲜的秋刀鱼啊！——不对，被转移话题了…	1	{}				{}					130101309				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101309	105010113	1	{}		100	令音	这是给你的哦，请拿走吧。	1	{}				{}					130101310				1			id_normal_7						{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101310	105010113	1	{}		100	1	哎真的吗？！谢谢令音小姐！	1	{}				{}					130101311				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101311	105010113	1	{}		100	1	这样一来就可以煎鱼给琴里吃了！	1	{}				{}					130101312				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101312	105010113	1	{}		100	令音	加油哦，我们都很看好你。	1	{}				{}					130101313				1			id_normal_12						{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101313	105010113	1	{}		100	1	嗯！…哎？加油？	1	{}				{}					130101314				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101314	105010113	1	{}		100		1	1	{}				{}					130101315						3							{}											{}											{}												{}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130101315	105010113	1	{}		100		一脸懵懂地看着令音小姐摇摇晃晃走掉了。	1	{}				{}					130101316													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101316	105010113	1	{}		100		好像目前手上的食材不够做一顿像样的早饭呢…去看看柜台里有些什么吧。	1	{}				{}					130101317													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101317	105010113	1	{}		100		1	1	{}				{}				1	130101318													{}											{}											{}							scene/bg/bg_chaoshi.png	1		1.75	-1	{"x":426,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130101318	105010113	1	{}		100	1	我看看，还需要买些什么呢…	1	{}				{}					130101319-130101322	5												{}											{}											{}												{}	sound/bgm/date_018.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
130101319	105010113	1	{}		100		再拿一份酱汤好了	1	{}				{}					130101320	1												{}											{}											{}												{}																	{}	{}					{}	{"items":{543110:1}}		{}					{}	{}	{}	{}
130101320	105010113	1	{}		100	店员	这是您的酱汤，请慢走~	1	{}				{}				1	130101321													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101321	105010113	1	{}		100	1	谢谢！	1	{}				{}						nd												{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101322	105010113	1	{}		100		去别的地方看看吧	1	{}				{}					130101323	1												{}											{}											{}												{}																	{}	{}					{}	{"items":{543110:1,543111:1}}		{}					{}	{}	{}	{}
130101323	105010113	1	{}		100	1	看着都不太想吃的样子…	1	{}				{}				1	130101324													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101324	105010113	1	{}		100	1	或许其他地方有更能激发食欲的食物也说不定呢。	1	{}				{}						nd												{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
																																																																																																			
130101401	105010114	1	{}		100		1	1	{}				{}					130101402	4												{}											{}											{}							scene/bg/bg_shangchang.png	1		1.3	-1	{"x":0,"y":0}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130101402	105010114	1	{}		100		1	1	{}				{}					130101403													{}											{}											{}												{}	sound/bgm/date_001.mp3											1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130101403	105010114	1	{}		100	殿町宏人	唉~忧愁~笼罩着我~	1	{}				{}					130101404													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101404	105010114	1	{}		100	1	呜哇！宏人？你蹲在这里抱着头是做什么呢？	1	{}				{}					130101405													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101405	105010114	1	{}		100	殿町宏人	唉~~~~~~	1	{}				{}					130101406													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101406	105010114	1	{}		100	1	……	1	{}				{}					130101407													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101407	105010114	1	{}		100		没有回答我，却只是更用力抱紧自己的头。	1	{}				{}					130101408													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101408	105010114	1	{}		100		看起来真的很烦恼，我还是不要打扰他比较好。	1	{}				{}					130101409													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101409	105010114	1	{}		100	殿町宏人	喂喂！就打算这样走掉吗？打算丢弃陷入烦恼的友人吗？！	1	{}				{}					130101410													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101410	105010114	1	{}		100	1	哈啊…不要抱着我的腿啊。	1	{}				{}					130101411													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101411	105010114	1	{}		100	殿町宏人	哎？你手上拿的食材，是准备做早餐么？	1	{}				{}					130101412													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101412	105010114	1	{}		100	1	是啊，怎么了？	1	{}				{}					130101413													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101413	105010114	1	{}		100	殿町宏人	可以给我送一份吗？拜托了！	1	{}				{}				1	130101414													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101414	105010114	1	{}		100	殿町宏人	我需要优秀的食材来激发灵感啊！	1	{}				{}					130101415-130101421	5												{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101415	105010114	1	{}		100		不行，你不会自己买吗？	1	{}				{}					130101416	1												{}											{}											{}												{}																	{}	{}					{}	{"quality":{105103:3}}		{}					{}	{}	{}	{}
130101416	105010114	1	{}		100	1	明明附近就是美食街啊？我拿的食材是给琴里做早餐用的，并不是可以直接给你吃的东西。	1	{}				{}					130101417													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101417	105010114	1	{}		100	殿町宏人	呜！你这个无情的魔鬼！啊啊~我的心更受伤了……	1	{}				{}					130101418													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101418	105010114	1	{}		100		浑身散发着「我的人生到此为止了」的气息，宏人夺门而出。	1	{}				{}					130101419													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101419	105010114	1	{}		100	1	……所以到底是怎么了啊…	1	{}				{}				1	130101420													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101420	105010114	1	{}		100	1	算了，赶紧买东西吧。	1	{}				{}						nd		109										{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101421	105010114	1	{}		100		可以是可以…你想要什么呢？	1	{}				{}					130101422	1												{}											{}											{}												{}																	{}	{}					{}	{"quality":{105102:3}}		{}					{}	{}	{}	{}
130101422	105010114	1	{}		100	殿町宏人	真的可以吗！什么都行，随便给我一点吧！	1	{}				{}					130101423													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101423	105010114	1	{}		100	1	明明这附近就是美食街，可以随便买到成品的吧？	1	{}				{}					130101424													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101424	105010114	1	{}		100	殿町宏人	我可是食材挑选白痴啊！但是你的话，你选出来的东西一定没错的！	1	{}				{}				1	130101425													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101425	105010114	1	{}		100	1	哈哈是吗…我看看…	1	{}				{}					130101426-130101427-130101428	5												{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101426	105010114	1	{}		100		递出「培根」	1	{}				{}					130101429	1												{}											{}											{}												{}																	{}	{}					{"items":{543129:1}}	{}		{}					{}	{}	{}	{}
130101427	105010114	1	{}		100		递出「秋刀鱼」	1	{}				{}					130101429	1												{}											{}											{}												{}																	{}	{}					{"items":{543110:1}}	{}		{}					{}	{}	{}	{}
130101428	105010114	1	{}		100		递出「酱汤」	1	{}				{}					130101429	1												{}											{}											{}												{}																	{}	{}					{"items":{543111:1}}	{}		{}					{}	{}	{}	{}
130101429	105010114	1	{}		100		唔，把这个给你好了。	1	{}				{}					130101430													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101430	105010114	1	{}		100	殿町宏人	噢噢噢！真是慷慨啊，我的挚友！	1	{}				{}					130101431													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101431	105010114	1	{}		100	殿町宏人	作为回报，这份酱汤就给你好了——反正我也不会做！	1	{}				{}					130101432													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101432	105010114	1	{}		100	1	……哈啊，你开心就好。	1	{}				{}					130101433													{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101433	105010114	1	{}		100		1	1	{}				{}				1	130101434													{}											{}											{}												{}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130101434	105010114	1	{}		100	1	再买一些牛奶吧。	1	{}				{}																		{}											{}											{}												{}																	{}	{}					{}	{}		{}					{"items":{543111:1,543130:1}}	{}	{}	{}
																																																																																																			
130101501	105010115	1	{}		100			1	{}				{}					130101502	4												{}											{}											{}							scene/bg/bg_chaoshi.png	1		1.3	-1	{}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130101502	105010115	1	{}		100	1	嗯？秋刀鱼和培根都在特卖中？	1	{}				{}				1	130101503													{}											{}											{}												{}	sound/bgm/date_018.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
130101503	105010115	1	{}		100	1	要不要买呢？	1	{}				{}																		{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
																																																																																																			
130101701	105010117	1	{}		100			1	{}				{}				1	130101702	4												{}											{}											{}								1		1.3		{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101702	105010117	1	{}		100		食材收集的差不多了，待会儿早餐做什么好呢？	1	{}				{}					130101703-130101705	5												{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101703	105010117	1	{}		100		做和式早餐。	1	{}				{}				1	130101704	1												{}											{}											{}												{}																	{}	{}					{}	{"sign":[101,103]}		{}					{}	{}	{}	{}
130101704	105010117	1	{}		100		做和式的早餐吗？不知道食材够不够，我也许应该先确认一下。	1	{}				{}																		{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101705	105010117	1	{}		100		做西式早餐。	1	{}				{}				1	130101706	1												{}											{}											{}												{}																	{}	{}					{}	{"sign":[101,102]}		{}					{}	{}	{}	{}
130101706	105010117	1	{}		100		西式早餐吗？看下背包里是不是有足够的食材吧。	1	{}				{}																		{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
																																																																																																			
130101801	105010118	1	{}		100			1	{}				{}				1	130101802	4												{}											{}											{}							scene/bg/bg_chaoshi.png	1		1.3	-1	{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
130101802	105010118	1	{}		100		要考虑换做其他的早餐吗？	1	{}				{}					130101803-130101805	5												{}											{}											{}												{}	sound/bgm/date_018.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
130101803	105010118	1	{}		100		还是做和式早餐吧……	1	{}				{}				1	130101804	1		102										{}											{}											{}												{}																	{}	{}					{}	{"sign":[103]}		{}					{}	{}	{}	{}
130101804	105010118	1	{}		100		嗯……琴里应该会更喜欢和式早餐吧。	1	{}				{}																		{}											{}											{}												{}																	{}	{}					{}	{}		{}		那就做和式的早餐吧，琴里应该会喜欢的。			{}	{}	{}	{}
130101805	105010118	1	{}		100		还是做西式早餐吧……	1	{}				{}				1	130101806	1		103										{}											{}											{}												{}																	{}	{}					{}	{"sign":[102]}		{}					{}	{}	{}	{}
130101806	105010118	1	{}		100		说不定今天做西式早餐更好。就这么决定了。	1	{}				{}																		{}											{}											{}												{}																	{}	{}					{}	{}		{}		和式的早餐吧，琴里应该会喜欢的。			{}	{}	{}	{}
																																																																																																			
130101601	105010116	1	{}		100		1	1	{}				{}					130101603	4												{}											{}											{}							scene/bg/bg_huanghunjiedao.png	1		1.3	-1	{}												1	1				{}	{}					{}	{}		{}					{}	{}	{}	{}
130101603	105010116	1	{}		100	1	十香？早啊，你在这里做什么？	1	{}				{}					130101604				10104	3		id_normal_9					2	{}	1.3										{}											{}												{}	sound/bgm/date_008.mp3																{}	{}					{}	{}		{}					{}	{}	{}	{}
130101604	105010116	1	{}		100	夜刀神十香	哎哎？是%s啊！	1	{}				{}					130101605				1			id_normal_1						{}											{}											{}												{}				1													{}	{}					{}	{}		{}					{}	{}	{}	{}
130101605	105010116	1	{}		100	1	哈哈，看到我这么开心吗？	1	{}				{}					130101606				1									{}											{}											{}												{}																	{}	{}					{}	{}		{}					{}	{}	{}	{}
